,timestamp,soc,voltage,current
20329,10-11-2021 14:30,78,54,14.9
20330,10-11-2021 14:30,78,54.5,1.7
20331,10-11-2021 14:32,78,54.3,6.9
20332,10-11-2021 14:32,77,53.6,23.9
20333,10-11-2021 14:34,77,54.2,5.2
20334,10-11-2021 14:34,77,54.3,4.1
20335,10-11-2021 14:37,77,53.9,15.3
20336,10-11-2021 14:37,76,54.2,2.3
20337,10-11-2021 14:37,76,53.5,23.4
20338,10-11-2021 14:39,76,54.1,1.9
20339,10-11-2021 14:39,75,54.1,0
20340,10-11-2021 14:41,75,54.2,0
20342,10-11-2021 14:41,75,54.3,0
20341,10-11-2021 14:43,75,54.3,0
20344,10-11-2021 14:43,75,54.3,0
20343,10-11-2021 14:45,75,54.3,0
20345,10-11-2021 14:45,75,54.3,0
20346,10-11-2021 14:48,75,54.3,0
20347,10-11-2021 14:48,75,54.3,0
20348,10-11-2021 14:48,75,54.3,0
20349,10-11-2021 14:50,75,54.3,0
20350,10-11-2021 14:50,75,54.3,0
20351,10-11-2021 14:52,75,54.3,0
20352,10-11-2021 14:52,75,54.3,0
20353,10-11-2021 14:54,75,54.3,0
20354,10-11-2021 14:54,75,54.3,0
20355,10-11-2021 14:56,75,54.3,0
20357,10-11-2021 14:56,75,54.3,0
20356,10-11-2021 14:59,75,54.3,0
20358,10-11-2021 14:59,75,54.3,0
20359,10-11-2021 15:01,75,54.3,0
20360,10-11-2021 15:01,75,54.3,0
20361,10-11-2021 15:01,75,54.3,0
20362,10-11-2021 15:03,75,54.3,0
20363,10-11-2021 15:03,75,54.3,0
20364,10-11-2021 15:05,75,54.3,0
20365,10-11-2021 15:05,75,54.3,0
20366,10-11-2021 15:07,75,54.3,0
20367,10-11-2021 15:07,75,54.3,0
20368,10-11-2021 15:09,75,54.3,0
20369,10-11-2021 15:09,75,54.3,0
20370,10-11-2021 15:12,75,54.3,0
20371,10-11-2021 15:12,75,54.3,0
20372,10-11-2021 15:12,75,54.3,0
20373,10-11-2021 15:14,75,54.3,0
20374,10-11-2021 15:14,73,54.3,0
20375,10-11-2021 15:16,73,54.3,0
20376,10-11-2021 15:16,73,54.3,0
20377,10-11-2021 15:18,73,54.3,0
20378,10-11-2021 15:18,73,54.3,0
20379,10-11-2021 15:20,73,54.3,0
20380,10-11-2021 15:20,73,54.3,0
20381,10-11-2021 15:23,73,54.3,0
20382,10-11-2021 15:23,73,54.3,0
20383,10-11-2021 15:23,73,54.3,0
20384,10-11-2021 15:25,73,54.3,0
20385,10-11-2021 15:25,73,54.3,0
20386,10-11-2021 15:27,73,54.3,0
20387,10-11-2021 15:27,73,54.3,0
20388,10-11-2021 15:29,73,54.3,0
20389,10-11-2021 15:29,73,54.3,0
20390,10-11-2021 15:31,73,54.3,0
20391,10-11-2021 15:31,73,54.3,0
20392,10-11-2021 15:33,73,54.3,0
20393,10-11-2021 15:33,73,54.3,0
20394,10-11-2021 15:36,73,54.3,0
20395,10-11-2021 15:36,73,54.3,0
20396,10-11-2021 15:36,73,54.3,0
20397,10-11-2021 15:38,73,54.3,0
20399,10-11-2021 15:38,73,54.3,0
20398,10-11-2021 15:40,73,54.3,0
20400,10-11-2021 15:40,73,54.3,0
20401,10-11-2021 15:42,73,54.3,0
20402,10-11-2021 15:42,73,54.3,0
20403,10-11-2021 15:44,73,54.3,0
20404,10-11-2021 15:44,73,54.3,0
20405,10-11-2021 15:47,73,54.3,0
20406,10-11-2021 15:47,73,54.3,0
20407,10-11-2021 15:47,73,54.3,0
20408,10-11-2021 15:49,73,54.3,0
20409,10-11-2021 15:49,73,54.3,0
20410,10-11-2021 15:51,73,54.3,0
20411,10-11-2021 15:51,73,54.3,0
20412,10-11-2021 15:53,73,54.3,0
20413,10-11-2021 15:53,73,54.3,0
20414,10-11-2021 15:55,73,54.3,0
20415,10-11-2021 15:55,73,54.3,0
20416,10-11-2021 15:58,73,54.3,0
20417,10-11-2021 15:58,73,54.3,0
20418,10-11-2021 16:00,73,54.3,0
20419,10-11-2021 16:00,73,54.3,0
20421,10-11-2021 16:00,73,54.3,0
20420,10-11-2021 16:02,73,54.3,0
20422,10-11-2021 16:02,73,54.3,0
20423,10-11-2021 16:04,73,54.3,0
20424,10-11-2021 16:04,73,54.3,0
20425,10-11-2021 16:06,73,54.3,0
20426,10-11-2021 16:06,73,54.3,0
20427,10-11-2021 16:08,73,54.3,0
20428,10-11-2021 16:08,73,54.3,0
20429,10-11-2021 16:11,73,54.3,0
20430,10-11-2021 16:11,73,54.3,0
20431,10-11-2021 16:11,73,54.3,0
20432,10-11-2021 16:13,73,54.3,0
20433,10-11-2021 16:13,73,54.3,0
20434,10-11-2021 16:15,73,54.3,0
20435,10-11-2021 16:15,73,54.3,0
20436,10-11-2021 16:17,73,54.3,0
20437,10-11-2021 16:17,73,54.3,0
20438,10-11-2021 16:19,73,54.3,0
20439,10-11-2021 16:19,73,54.3,0
20440,10-11-2021 16:22,73,54.3,0
20441,10-11-2021 16:22,73,54.3,0
20442,10-11-2021 16:24,73,54.3,0
20443,10-11-2021 16:24,73,54.3,0
20444,10-11-2021 16:24,73,54.3,0
20445,10-11-2021 16:26,73,54.3,0
20446,10-11-2021 16:26,73,54.3,0
20447,10-11-2021 16:28,73,54.3,0
20448,10-11-2021 16:28,73,54.3,0
20449,10-11-2021 16:30,73,54.3,0
20450,10-11-2021 16:30,73,54.1,0
20451,10-11-2021 16:32,73,54.3,0
20452,10-11-2021 16:32,73,54.3,0
20453,10-11-2021 16:35,73,54.3,0
20454,10-11-2021 16:35,73,54,6.9
20455,10-11-2021 16:35,73,54.1,2.6
20456,10-11-2021 16:37,72,53.3,20.6
20457,10-11-2021 16:37,72,53.6,8.6
20458,10-11-2021 16:39,72,53.8,0
20459,10-11-2021 16:39,71,53.2,16.1
20460,10-11-2021 16:41,71,53.4,9.3
20461,10-11-2021 16:41,71,53.5,8.3
20462,10-11-2021 16:43,70,53.2,11.4
20463,10-11-2021 16:43,70,53.2,8.2
20464,10-11-2021 16:46,69,52.8,17.5
20465,10-11-2021 16:46,69,53.2,2.3
20466,10-11-2021 16:48,68,53.2,3.4
20467,10-11-2021 16:48,68,53.2,0.3
20468,10-11-2021 16:48,68,53.3,0
20469,10-11-2021 16:52,66,52.4,13
20470,10-11-2021 16:52,67,52.4,15.9
20471,10-11-2021 16:56,64,51.9,23.2
20472,10-11-2021 16:56,64,52.7,0
20473,10-11-2021 16:59,64,52.5,2.5
20474,10-11-2021 16:59,63,52.1,11.9
20475,10-11-2021 16:59,63,52.1,9.8
20476,10-11-2021 17:01,62,52.3,2.3
20477,10-11-2021 17:01,62,51.9,12
20478,10-11-2021 17:03,62,51.6,20.2
20479,10-11-2021 17:03,61,52.4,0.3
20480,10-11-2021 17:05,61,51.5,22.2
20481,10-11-2021 17:05,60,51.7,11.6
20482,10-11-2021 17:07,60,51.3,0
20483,10-11-2021 17:10,59,51.5,9.9
20484,10-11-2021 17:10,58,51.2,16.5
20485,10-11-2021 17:12,58,51.9,1.8
20486,10-11-2021 17:18,58,52.2,0
20487,10-11-2021 17:18,58,52.2,0
20488,11-11-2021 00:59,58,52.3,0
20489,11-11-2021 00:59,58,52.2,0
20490,11-11-2021 00:59,58,52.3,0
20491,11-11-2021 01:01,58,52.3,0
20492,11-11-2021 01:01,58,52.3,0
20493,11-11-2021 01:04,58,52.3,0
20494,11-11-2021 01:04,58,52.3,0
20495,11-11-2021 01:04,58,52.3,0
20496,11-11-2021 01:06,58,52.3,0
20497,11-11-2021 01:06,58,52.3,0
20498,11-11-2021 01:08,58,52.3,0
20499,11-11-2021 01:08,58,52.3,0
20500,11-11-2021 01:10,58,52.3,0
20501,11-11-2021 01:10,58,52.3,0
20502,11-11-2021 01:12,58,52.3,0
20503,11-11-2021 01:12,58,52.3,0
20504,11-11-2021 01:15,58,52.3,0
20505,11-11-2021 01:15,58,52.3,0
20506,11-11-2021 01:15,58,52.3,0
20507,11-11-2021 01:17,58,52.3,0
20508,11-11-2021 01:17,58,51.8,9.8
20509,11-11-2021 01:17,58,52.1,0
20510,11-11-2021 01:19,58,52.1,0
20511,11-11-2021 01:19,57,51.7,6.2
20512,11-11-2021 01:19,57,51.8,4.4
20513,11-11-2021 01:19,58,52,3.1
20514,11-11-2021 01:21,57,51.5,7.7
20516,11-11-2021 01:21,57,51.5,7.1
20515,11-11-2021 01:23,57,51.5,6.6
20517,11-11-2021 01:25,56,51.5,4.4
20518,11-11-2021 01:28,56,51.5,3.6
20519,11-11-2021 01:28,55,51.6,0
20520,11-11-2021 01:28,56,51.4,4.8
20521,11-11-2021 01:30,55,51.7,0
20522,11-11-2021 01:30,55,51.7,0
20523,11-11-2021 01:32,55,51.7,0
20525,11-11-2021 01:32,55,51.7,0
20524,11-11-2021 01:34,55,51.7,0
20526,11-11-2021 01:34,55,51.7,0
20527,11-11-2021 01:36,55,51.7,0
20528,11-11-2021 01:36,55,51.7,0
20529,11-11-2021 01:39,55,51.7,0
20530,11-11-2021 01:39,55,51.8,0
20531,11-11-2021 01:39,55,51.8,0
20532,11-11-2021 01:41,55,51.8,0
20533,11-11-2021 01:41,55,51.8,0
20534,11-11-2021 01:43,55,51.8,0
20536,11-11-2021 01:43,55,51.8,0
20535,11-11-2021 01:45,55,51.8,0
20537,11-11-2021 01:45,55,51.8,0
20538,11-11-2021 01:47,55,51.8,0
20539,11-11-2021 01:47,55,51.8,0
20540,11-11-2021 01:50,55,51.8,0
20541,11-11-2021 01:50,55,51.8,0
20542,11-11-2021 01:50,55,51.8,0
20543,11-11-2021 01:52,55,51.8,0
20544,11-11-2021 01:52,55,51.8,0
20545,11-11-2021 01:54,55,51.8,0
20546,11-11-2021 01:54,55,51.8,0
20547,11-11-2021 01:56,55,51.8,0
20548,11-11-2021 01:56,55,51.8,0
20549,11-11-2021 01:58,55,51.8,0
20550,11-11-2021 01:58,55,51.8,0
20551,11-11-2021 02:00,55,51.8,0
20552,11-11-2021 02:00,55,51.8,0
20553,11-11-2021 02:03,55,51.8,0
20554,11-11-2021 02:03,55,51.8,0
20555,11-11-2021 02:03,55,51.8,0
20556,11-11-2021 02:05,53,51.8,0
20557,11-11-2021 02:05,53,51.8,0
20558,11-11-2021 02:07,53,51.8,0
20559,11-11-2021 02:07,53,51.8,0
20560,11-11-2021 02:09,53,51.8,0
20562,11-11-2021 02:09,53,51.8,0
20561,11-11-2021 02:11,53,51.8,0
20564,11-11-2021 02:11,53,51.8,0
20563,11-11-2021 02:14,53,51.8,0
20565,11-11-2021 02:14,53,51.4,8
20566,11-11-2021 02:16,53,51.5,3
20567,11-11-2021 02:16,52,51.6,0
20568,11-11-2021 02:16,52,51.4,3.9
20569,11-11-2021 02:18,52,51.4,4.1
20571,11-11-2021 02:18,52,51.4,1.8
20570,11-11-2021 02:20,52,51.4,0
20572,11-11-2021 02:20,52,51.3,2.7
20573,11-11-2021 02:22,51,51.2,4.7
20574,11-11-2021 02:22,51,51.2,5.6
20575,11-11-2021 02:24,51,51.4,0
20576,11-11-2021 02:24,51,51.4,0
20577,11-11-2021 02:27,51,51.4,0
20578,11-11-2021 02:27,51,51.5,0
20580,11-11-2021 02:27,51,51.5,0
20579,11-11-2021 02:29,51,51.5,0
20581,11-11-2021 02:29,51,51.5,0
20582,11-11-2021 02:31,51,51.5,0
20584,11-11-2021 02:31,51,51.5,0
20583,11-11-2021 02:33,51,51.5,0
20586,11-11-2021 02:33,51,51.5,0
20585,11-11-2021 02:35,51,51.5,0
20587,11-11-2021 02:35,51,51.5,0
20588,11-11-2021 02:38,51,51.5,0
20589,11-11-2021 02:38,51,51.5,0
20590,11-11-2021 02:40,51,51.5,0
20591,11-11-2021 02:40,51,51.5,0
20593,11-11-2021 02:40,51,51.5,0
20592,11-11-2021 02:42,51,51.5,0
20594,11-11-2021 02:42,51,51.5,0
20595,11-11-2021 02:44,51,51.5,0
20596,11-11-2021 02:44,51,51.5,0
20597,11-11-2021 02:46,51,51.5,0
20598,11-11-2021 02:46,51,51.5,0
20599,11-11-2021 02:48,51,51.5,0
20600,11-11-2021 02:48,51,51.5,0
20601,11-11-2021 02:51,51,51.5,0
20602,11-11-2021 02:51,51,51.5,0
20603,11-11-2021 02:51,51,51.5,0
20604,11-11-2021 02:53,51,51.5,0
20605,11-11-2021 02:53,51,51.5,0
20606,11-11-2021 02:55,51,51.5,0
20607,11-11-2021 02:55,51,51.5,0
20608,11-11-2021 02:57,51,51.5,0
20609,11-11-2021 02:57,50,51.5,0
20610,11-11-2021 02:59,50,51.5,0
20611,11-11-2021 02:59,50,51.5,0
20612,11-11-2021 03:02,50,51.5,0
20613,11-11-2021 03:02,50,51.5,0
20614,11-11-2021 03:04,50,51.5,0
20615,11-11-2021 03:04,50,51.5,0
20616,11-11-2021 03:04,50,51.5,0
20617,11-11-2021 03:06,50,51.5,0
20619,11-11-2021 03:06,50,51.5,0
20618,11-11-2021 03:08,50,51.5,0
20620,11-11-2021 03:08,50,51.5,0
20621,11-11-2021 03:10,50,51.5,0
20622,11-11-2021 03:10,50,51.5,0
20623,11-11-2021 03:13,50,51.5,0
20624,11-11-2021 03:13,50,51.5,0
20625,11-11-2021 03:15,50,51.5,0
20626,11-11-2021 03:17,50,51.5,0
20627,11-11-2021 03:17,50,51.5,0
20628,11-11-2021 03:17,50,51.5,0
20629,11-11-2021 03:19,50,51.5,0
20630,11-11-2021 03:19,50,51.5,0
20631,11-11-2021 03:19,50,51.5,0
20632,11-11-2021 03:21,50,51.5,0
20633,11-11-2021 03:21,50,51.5,0
20634,11-11-2021 03:23,50,51.5,0
20635,11-11-2021 03:23,50,51.5,0
20636,11-11-2021 03:26,50,51.5,0
20637,11-11-2021 03:26,50,51.5,0
20638,11-11-2021 03:28,50,51.5,0
20639,11-11-2021 03:28,50,51.5,0
20640,11-11-2021 03:28,50,51.5,0
20641,11-11-2021 03:30,50,51.5,0
20642,11-11-2021 03:30,50,51.5,0
20643,11-11-2021 03:32,50,51.5,0
20644,11-11-2021 03:32,50,51.5,0
20645,11-11-2021 03:32,50,51.5,0
20646,11-11-2021 03:34,50,50.7,17.9
20647,11-11-2021 03:34,50,51.2,2.6
20648,11-11-2021 03:39,49,51.3,0
20649,11-11-2021 03:39,49,50.4,22.5
20650,11-11-2021 03:39,48,51.2,0.5
20651,11-11-2021 03:41,48,51.3,0
20652,11-11-2021 03:41,48,51.3,0
20653,11-11-2021 03:45,47,50.9,5
20654,11-11-2021 03:47,47,50.8,4.1
20655,11-11-2021 03:47,46,50.9,0
20656,11-11-2021 03:50,46,50.4,16
20657,11-11-2021 03:50,46,50.6,9.8
20658,11-11-2021 03:50,45,50.5,10.6
20659,11-11-2021 03:52,45,50.9,0
20660,11-11-2021 04:01,44,50.9,2.2
20661,11-11-2021 04:01,44,51,0
20662,11-11-2021 04:01,44,50.9,2.6
20663,11-11-2021 04:01,44,50.9,0
20664,11-11-2021 04:03,44,50.7,5.1
20665,11-11-2021 04:03,44,50.5,9.8
20666,11-11-2021 04:03,43,50.9,0
20667,11-11-2021 04:05,43,50.6,7.1
20668,11-11-2021 04:05,43,50.6,5.3
20669,11-11-2021 04:07,43,50.2,13.5
20670,11-11-2021 04:07,42,50.5,8.3
20671,11-11-2021 04:09,42,50.7,0
20672,11-11-2021 04:14,41,50.3,9.9
20673,11-11-2021 04:16,40,50.6,3.1
20674,11-11-2021 04:16,40,50.5,3
20675,11-11-2021 04:18,40,50.5,4
20676,11-11-2021 04:18,40,50.7,0
20677,11-11-2021 04:20,40,50.7,0
20678,11-11-2021 04:20,40,50.7,0
20679,11-11-2021 04:22,40,50.7,0
20680,11-11-2021 04:22,40,50.8,0
20681,11-11-2021 04:25,40,50.8,0
20683,11-11-2021 04:25,40,50.8,0
20682,11-11-2021 04:27,40,50.8,0
20684,11-11-2021 04:27,40,50.8,0
20685,11-11-2021 04:29,40,50.8,0
20686,11-11-2021 04:29,40,50.8,0
20687,11-11-2021 04:29,40,50.8,0
20688,11-11-2021 04:31,40,50.8,0
20689,11-11-2021 04:31,40,50.8,0
20690,11-11-2021 04:33,40,50.8,0
20691,11-11-2021 04:33,40,50.8,0
20692,11-11-2021 04:36,40,50.8,0
20693,11-11-2021 04:36,40,50.8,0
20694,11-11-2021 04:38,40,50.8,0
20695,11-11-2021 04:38,40,50.8,0
20696,11-11-2021 04:40,40,50.8,0
20697,11-11-2021 04:40,40,50.8,0
20698,11-11-2021 04:42,40,50.8,0
20699,11-11-2021 04:42,40,50.8,0
20700,11-11-2021 04:42,40,50.8,0
20701,11-11-2021 04:44,40,50.8,0
20702,11-11-2021 04:44,40,50.8,0
20703,11-11-2021 04:46,40,50.8,0
20704,11-11-2021 04:46,40,50.8,0
20705,11-11-2021 04:49,40,50.8,0
20706,11-11-2021 04:49,40,50.8,0
20707,11-11-2021 04:51,40,50.8,0
20708,11-11-2021 04:51,40,50.8,0
20709,11-11-2021 04:51,40,50.8,0
20710,11-11-2021 04:53,40,50.8,0
20711,11-11-2021 04:53,40,50.8,0
20712,11-11-2021 04:55,40,50.4,0
20713,11-11-2021 04:55,39,50.5,4.8
20714,11-11-2021 04:57,39,50.4,7.1
20715,11-11-2021 04:57,39,50.5,3.5
20716,11-11-2021 05:00,39,50.4,4.4
20717,11-11-2021 05:00,38,50.5,2.1
20718,11-11-2021 05:00,38,50.4,3.1
20719,11-11-2021 05:02,38,50.4,2.9
20720,11-11-2021 05:06,37,50.4,0
20721,11-11-2021 05:06,37,50.3,0
20722,11-11-2021 05:08,36,50.1,7.6
20723,11-11-2021 05:10,36,50.4,0
20724,11-11-2021 05:10,36,50.2,4.7
20725,11-11-2021 05:13,36,50.3,2.5
20726,11-11-2021 05:13,35,50.4,0
20727,11-11-2021 05:13,35,50.3,2.5
20728,11-11-2021 05:15,35,50.5,0
20729,11-11-2021 05:17,35,50.2,6.2
20730,11-11-2021 05:17,35,50.2,5.6
20731,11-11-2021 05:17,35,50.2,5.4
20732,11-11-2021 05:19,34,50.1,6.3
20733,11-11-2021 05:19,34,50,9
20734,11-11-2021 05:21,34,50.1,7.6
20735,11-11-2021 05:21,34,50.4,0
20736,11-11-2021 05:24,34,50.3,0
20737,11-11-2021 05:24,33,50.1,6.2
20738,11-11-2021 05:24,33,50.3,0
20739,11-11-2021 05:26,33,50.3,0
20740,11-11-2021 05:26,33,50.3,0
20741,11-11-2021 05:28,33,50.1,0
20742,11-11-2021 05:28,33,50,6.8
20743,11-11-2021 05:30,32,49.9,7.8
20744,11-11-2021 05:30,32,49.8,12.6
20745,11-11-2021 05:32,32,50.2,0
20746,11-11-2021 05:32,32,50.1,2.6
20747,11-11-2021 05:35,31,50.1,1.4
20748,11-11-2021 05:35,31,50.2,0
20749,11-11-2021 05:37,30,49.9,5.7
20750,11-11-2021 05:37,30,50.1,0
20751,11-11-2021 05:39,30,50.1,2.3
20752,11-11-2021 05:39,30,49.8,12.2
20753,11-11-2021 05:41,30,49.7,9.9
20754,11-11-2021 05:41,29,50.1,0
20755,11-11-2021 05:43,29,50.2,0
20756,11-11-2021 05:43,29,50.2,0
20757,11-11-2021 05:45,29,50.2,0
20758,11-11-2021 05:45,29,50.2,0
20759,11-11-2021 05:45,29,50.2,0
20760,11-11-2021 05:48,29,50.2,0
20761,11-11-2021 05:48,29,50.3,0
20762,11-11-2021 05:50,29,50.3,0
20763,11-11-2021 05:50,29,50.2,0
20764,11-11-2021 05:52,29,50.3,0
20765,11-11-2021 05:52,29,50.3,0
20766,11-11-2021 05:54,29,50.3,0
20767,11-11-2021 05:54,29,51,15.7
20768,11-11-2021 05:54,30,51,15.6
20769,11-11-2021 05:56,30,51.1,15.6
20770,11-11-2021 05:56,31,51.2,15.6
20771,11-11-2021 05:56,31,51.3,15.5
20772,11-11-2021 05:56,31,51.3,15.5
20773,11-11-2021 05:56,31,51.3,15.5
20774,11-11-2021 05:59,32,51.3,15.6
20775,11-11-2021 05:59,32,51.3,15.5
20776,11-11-2021 05:59,32,51.3,15.5
20777,11-11-2021 05:59,32,51.3,15.5
20778,11-11-2021 06:01,33,51.4,15.6
20779,11-11-2021 06:01,34,51.4,15.5
20780,11-11-2021 06:03,35,51.5,15.5
20781,11-11-2021 06:03,35,51.5,15.5
20782,11-11-2021 06:05,36,51.5,15.5
20783,11-11-2021 06:05,37,51.6,15.6
20784,11-11-2021 06:07,37,51.6,15.6
20785,11-11-2021 06:07,38,51.7,15.6
20786,11-11-2021 06:09,38,51.7,15.6
20787,11-11-2021 06:09,39,51.7,15.6
20788,11-11-2021 06:09,40,51.8,15.5
20789,11-11-2021 06:12,40,51.8,15.7
20790,11-11-2021 06:12,41,51.9,15.6
20791,11-11-2021 06:14,42,51.9,15.6
20792,11-11-2021 06:14,42,51.9,15.5
20793,11-11-2021 06:16,43,52,15.6
20794,11-11-2021 06:16,44,52,15.6
20795,11-11-2021 06:18,44,52.1,15.5
20796,11-11-2021 06:18,45,52.2,15.5
20797,11-11-2021 06:20,46,52.2,15.6
20798,11-11-2021 06:20,46,52.3,15.5
20799,11-11-2021 06:23,47,52.3,15.5
20800,11-11-2021 06:23,47,52.4,15.5
20801,11-11-2021 06:23,48,52.4,15.5
20802,11-11-2021 06:25,49,52.5,15.5
20803,11-11-2021 06:25,49,52.6,15.5
20804,11-11-2021 06:27,50,52.6,15.6
20805,11-11-2021 06:27,51,52.7,15.6
20806,11-11-2021 06:29,51,52.8,15.6
20807,11-11-2021 06:29,52,52.8,15.6
20808,11-11-2021 06:31,53,52.9,15.5
20809,11-11-2021 06:31,53,53,15.5
20810,11-11-2021 06:34,54,52.3,0
20811,11-11-2021 06:34,54,52.2,0.4
20812,11-11-2021 06:36,54,52.2,0.4
20813,11-11-2021 06:38,54,52.2,0
20814,11-11-2021 06:38,54,52.8,14.9
20815,11-11-2021 06:38,54,53,14.8
20816,11-11-2021 06:40,55,53.1,15.2
20817,11-11-2021 06:42,57,53.3,15.1
20818,11-11-2021 06:42,57,53.3,15.2
20819,11-11-2021 06:44,58,53.5,15.2
20820,11-11-2021 06:47,59,53.5,15.2
20821,11-11-2021 06:47,59,53.6,15.1
20822,11-11-2021 06:49,60,53.7,15.2
20823,11-11-2021 06:49,61,53.8,15.2
20824,11-11-2021 06:49,61,53.8,15.2
20825,11-11-2021 06:49,61,53.8,15.2
20826,11-11-2021 06:51,62,53.9,15.1
20827,11-11-2021 06:51,63,54,15.2
20828,11-11-2021 06:53,63,54.1,15.2
20829,11-11-2021 06:53,64,54.2,15.2
20830,11-11-2021 06:55,65,54.3,15.2
20831,11-11-2021 06:58,66,54.4,15.1
20832,11-11-2021 06:58,66,54.5,15.2
20833,11-11-2021 07:00,67,54.6,15.1
20834,11-11-2021 07:00,67,54.7,15.2
20835,11-11-2021 07:00,68,54.8,15.2
20836,11-11-2021 07:02,69,54.9,15.1
20837,11-11-2021 07:02,69,55,15.1
20838,11-11-2021 07:04,70,55.1,15.1
20839,11-11-2021 07:04,71,55.2,15.1
20840,11-11-2021 07:06,71,55.3,15.1
20841,11-11-2021 07:06,72,55.4,15.2
20842,11-11-2021 07:06,72,55.4,15.2
20843,11-11-2021 07:08,73,55.5,15.2
20844,11-11-2021 07:08,73,55.5,15.1
20845,11-11-2021 07:08,73,55.5,15.2
20846,11-11-2021 07:11,74,55.7,15.1
20847,11-11-2021 07:11,74,55.7,15
20848,11-11-2021 07:11,74,55.8,15.1
20849,11-11-2021 07:11,74,55.8,15.1
20850,11-11-2021 07:11,74,55.8,15.1
20851,11-11-2021 07:11,75,55.8,15.1
20852,11-11-2021 07:13,76,56,15.1
20853,11-11-2021 07:15,77,56.2,15.1
20854,11-11-2021 07:15,77,56.3,15.1
20855,11-11-2021 07:17,78,56.4,15.1
20856,11-11-2021 07:17,79,56.5,15
20857,11-11-2021 07:19,79,56.6,15.1
20858,11-11-2021 07:22,80,56.8,15
20859,11-11-2021 07:22,81,56.9,15
20860,11-11-2021 07:22,82,57,15
20861,11-11-2021 07:24,82,57,14.3
20862,11-11-2021 07:24,82,57,14.1
20863,11-11-2021 07:24,83,57.1,12.9
20864,11-11-2021 07:26,83,57.1,12.1
20865,11-11-2021 07:26,84,57.2,11.1
20866,11-11-2021 07:28,84,57.2,10.2
20867,11-11-2021 07:28,85,57.2,9.6
20868,11-11-2021 07:30,85,57.2,9
20869,11-11-2021 07:30,85,57.3,8.3
20870,11-11-2021 07:32,86,57.3,7.7
20871,11-11-2021 07:32,86,57.3,7.2
20872,11-11-2021 07:32,86,57.3,7.1
20873,11-11-2021 07:35,87,57.3,6.1
20874,11-11-2021 07:35,87,57.3,6.2
20875,11-11-2021 07:37,87,57.3,5.7
20876,11-11-2021 07:37,87,57.4,5.1
20877,11-11-2021 07:39,87,57.4,4.9
20878,11-11-2021 07:41,88,57.4,4.2
20879,11-11-2021 07:41,88,57.4,4.4
20880,11-11-2021 07:41,88,57.4,4.2
20881,11-11-2021 07:43,88,57.4,3.8
20883,11-11-2021 07:43,88,57.4,3.5
20882,11-11-2021 07:46,89,57.4,3.1
20884,11-11-2021 07:46,89,57.4,3
20885,11-11-2021 07:46,89,57.4,2.8
20886,11-11-2021 07:48,89,57.4,2.5
20887,11-11-2021 07:48,89,57.4,2.2
20888,11-11-2021 07:50,89,57.4,2.1
20889,11-11-2021 07:50,89,57.5,2
20890,11-11-2021 07:52,89,57.5,1.9
20891,11-11-2021 07:52,89,57.5,1.8
20892,11-11-2021 07:54,89,57.5,1.7
20893,11-11-2021 07:54,89,57.5,1.7
20894,11-11-2021 07:54,90,57.5,1.8
20895,11-11-2021 07:54,90,57.5,1.7
20896,11-11-2021 07:57,90,57.5,1.5
20897,11-11-2021 07:57,90,57.5,1.4
20898,11-11-2021 07:59,90,57.4,0
20899,11-11-2021 07:59,90,57.4,0
20900,11-11-2021 08:01,90,57.4,0
20901,11-11-2021 08:01,90,57.4,0
20902,11-11-2021 08:01,90,57.4,0
20903,11-11-2021 08:03,90,57.4,0
20904,11-11-2021 08:03,90,57.4,0
20905,11-11-2021 08:03,90,57.4,0
20906,11-11-2021 08:03,90,57.4,0
20907,11-11-2021 08:05,90,57.4,0
20908,11-11-2021 08:07,90,57.3,0
20909,11-11-2021 08:07,90,57.3,0
20910,11-11-2021 08:10,90,57.3,0
20911,11-11-2021 08:10,90,57.3,0
20912,11-11-2021 08:10,90,57.3,0
20913,11-11-2021 08:12,90,57.3,0
20914,11-11-2021 08:12,90,57.3,0
20915,11-11-2021 08:12,90,57.3,0
20916,11-11-2021 08:14,90,57.3,0
20917,11-11-2021 08:14,90,57.3,0
20918,11-11-2021 08:16,90,57.3,0
20919,11-11-2021 08:16,93,57.3,0
20920,11-11-2021 08:16,93,57.3,0
20921,11-11-2021 08:18,93,57.3,0
20922,11-11-2021 08:21,93,57.3,0
20923,11-11-2021 08:21,93,57.3,0
20924,11-11-2021 08:21,93,57.3,0
20925,11-11-2021 08:23,93,57.3,0
20926,11-11-2021 08:23,93,57.3,0
20927,11-11-2021 08:25,93,57.3,0
20928,11-11-2021 08:25,93,57.3,0
20929,11-11-2021 08:27,93,57.3,0
20931,11-11-2021 08:27,93,57.3,0
20930,11-11-2021 08:29,93,57.3,0
20932,11-11-2021 08:29,93,57.3,0
20933,11-11-2021 08:31,93,57.3,0
20934,11-11-2021 08:31,93,57.3,0
20935,11-11-2021 08:34,93,57.3,0
20936,11-11-2021 08:34,93,57.3,0
20937,11-11-2021 08:36,93,57.3,0
20938,11-11-2021 08:36,93,57.3,0
20939,11-11-2021 08:36,93,57.3,0
20940,11-11-2021 08:38,93,57.3,0
20941,11-11-2021 08:38,93,57.3,0
20942,11-11-2021 08:40,93,57.3,0
20943,11-11-2021 08:40,93,57.3,0
20944,11-11-2021 08:42,93,57.3,0
20945,11-11-2021 08:42,93,57.3,0
